Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,PPI,Retina,Cpu_name,Cpu_clock_speed,HDD,SSD,Hybrid,Flash_storage,Gpu_brand,OS,predicted_price
Asus,Notebook,15.6,8,2.4,58554.72,0,0,141,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,46117.285
Dell,Ultrabook,13.3,8,1.3,79866.72,0,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,71265.44
Dell,Notebook,15.6,8,2.1,93186.72,1,0,282,0,Intel Core i5,2.5,0,256,0,0,Nvidia,Windows,75077.016
Dell,Netbook,11.6,4,1.6,39640.32,0,0,135,0,other Intel processors,1.1,0,128,0,0,Intel,Windows,32066.814
HP,Netbook,12.5,8,1.3,74005.92,0,0,125,0,Intel Core i5,2.6,0,256,0,0,Intel,Windows,79878.836
Toshiba,Notebook,15.6,4,2.1,41558.4,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,37746.27
HP,Notebook,15.6,8,2.0,33513.119999999995,0,0,100,0,other AMD processors,2.5,2048,0,0,0,AMD,Windows,27087.871
Dell,Gaming,15.6,16,2.6,89457.12,0,0,282,0,Intel Core i7,2.8,0,512,0,0,Nvidia,Windows,96660.58
Lenovo,Notebook,15.6,4,2.4,32447.52,0,0,141,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Windows,35802.57
HP,Gaming,17.3,12,3.7,93186.72,0,1,127,0,Intel Core i7,2.8,1024,0,0,0,AMD,Windows,90198.16
MSI,Gaming,17.3,16,2.9,128671.2,0,0,127,0,Intel Core i7,2.8,1024,512,0,0,Nvidia,Windows,114935.71
Samsung,Ultrabook,13.3,8,0.8,79866.72,0,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,75870.266
Dell,Notebook,15.6,8,2.0,51202.08,0,0,141,0,Intel Core i7,2.7,1024,0,0,0,Nvidia,Windows,53781.14
Dell,Notebook,15.6,8,2.2,42081.0768,0,0,141,0,Intel Core i5,2.5,0,256,0,0,AMD,Windows,44472.84
Lenovo,Ultrabook,14.0,8,1.3,99047.52,0,0,157,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,87511.8
Razer,Ultrabook,12.5,16,1.3,95850.72,1,1,352,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,90954.5
HP,Netbook,11.6,4,1.2,20512.8,0,0,135,0,other Intel processors,1.6,0,0,0,16,Intel,Linux/Android/Chrome OS/No OS,18212.598
Dell,Gaming,17.3,16,4.4,133467.4656,0,1,127,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,145524.36
Dell,Notebook,14.0,4,1.8,40226.4,0,0,112,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,48763.008
Lenovo,Notebook,15.6,4,2.1,26101.872,0,0,100,0,Intel Core i3,2.0,500,0,0,0,Intel,Windows,23110.17
Toshiba,Ultrabook,14.0,4,1.2,58075.2,0,0,112,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,60616.152
Lenovo,Ultrabook,14.0,8,1.1,133146.72,0,1,157,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,114763.414
MSI,Gaming,15.6,8,2.4,63882.72,0,0,141,0,Intel Core i5,2.5,0,256,0,0,Nvidia,Windows,56375.547
Lenovo,Ultrabook,14.0,8,1.1,99900.0,0,1,157,0,Intel Core i5,2.5,0,0,0,256,Intel,Windows,91684.39
Toshiba,Notebook,14.0,4,1.8,26586.72,0,0,112,0,other Intel processors,2.1,0,128,0,0,Intel,Windows,25191.455
Asus,2 in 1 Convertible,13.3,8,1.1,72354.23999999999,1,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,71226.56
Dell,Notebook,14.0,4,1.8,31168.8,0,0,112,0,Intel Core i3,2.0,500,0,0,0,Intel,Windows,30321.45
Acer,Netbook,11.6,4,1.4,18914.4,0,1,135,0,other Intel processors,1.6,0,0,0,32,Intel,Linux/Android/Chrome OS/No OS,18169.002
Acer,Notebook,14.0,8,1.5,32980.32,0,1,157,0,Intel Core i3,2.4,0,128,0,0,Intel,Windows,37463.957
Razer,Gaming,17.3,32,3.5,292986.72,1,0,255,0,Intel Core i7,2.9,0,512,0,0,Nvidia,Windows,271186.44
Lenovo,Ultrabook,14.0,16,1.1,111834.72,0,1,210,0,Intel Core i7,2.6,0,512,0,0,Intel,Windows,138240.6
Asus,Notebook,15.6,4,2.1,27652.32,0,0,141,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,29125.307
Lenovo,Notebook,14.0,8,1.7,63190.08,0,0,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,64615.465
Lenovo,Notebook,14.0,8,1.3,87912.0,0,1,157,0,Intel Core i5,2.6,0,256,0,0,Intel,Windows,78480.92
Dell,Gaming,15.6,16,3.2,147832.28639999998,0,0,141,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,108869.6
Asus,Gaming,17.3,16,2.9,128884.32,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,103652.02
Toshiba,Notebook,15.6,4,2.0,35644.32,0,0,100,0,Intel Core i3,2.4,500,0,0,0,Intel,Windows,31156.818
Lenovo,Notebook,14.0,4,1.5,17316.0,0,0,112,0,other Intel processors,1.6,0,0,0,16,Intel,Linux/Android/Chrome OS/No OS,16941.059
Asus,Notebook,15.6,8,2.3,31435.2,0,0,141,0,Intel Core i5,2.5,128,0,0,0,Intel,Windows,37656.957
Asus,Gaming,17.3,16,2.7,95850.72,0,0,127,0,Intel Core i7,2.6,1024,512,0,0,Nvidia,Windows,106699.336
Dell,Gaming,17.3,32,4.4,163723.57919999998,0,1,127,0,Intel Core i7,2.8,1024,512,0,0,Nvidia,Windows,170989.83
HP,Notebook,17.3,8,2.6,48484.8,0,0,106,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Windows,43802.434
Dell,Notebook,15.6,8,2.2,38041.3872,0,0,100,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,39532.746
HP,Ultrabook,14.0,8,1.5,99633.6,0,0,157,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,97115.19
Dell,Notebook,15.6,4,2.2,39373.92,0,0,141,0,Intel Core i7,2.7,0,256,0,0,AMD,Windows,41913.613
HP,2 in 1 Convertible,11.6,4,1.4,32767.2,1,0,135,0,other Intel processors,1.1,0,0,0,32,Intel,Linux/Android/Chrome OS/No OS,30268.203
Asus,Ultrabook,13.3,8,1.4,54665.28,0,1,166,0,Intel Core i5,2.3,0,512,0,0,Nvidia,Windows,58197.56
HP,2 in 1 Convertible,13.3,8,1.3,121318.56,1,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,94453.95
HP,Ultrabook,14.0,8,1.5,78215.04,0,0,157,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,97115.19
HP,Notebook,15.6,4,1.9,15930.72,0,0,100,0,other Intel processors,1.6,0,128,0,0,Intel,Linux/Android/Chrome OS/No OS,15046.422
Asus,Gaming,15.6,16,2.1,101178.72,0,0,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,96925.33
Dell,Notebook,17.3,8,2.8,46087.2,0,0,127,0,Intel Core i7,2.7,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,48281.848
Lenovo,Ultrabook,14.0,8,2.0,101391.84,0,1,157,0,Intel Core i7,2.8,0,256,0,0,Nvidia,Windows,90355.195
Asus,Notebook,15.6,8,2.3,41931.36,0,1,141,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,56082.652
Dell,Notebook,15.6,8,1.9,50349.6,0,0,141,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,49463.79
Asus,Notebook,15.6,4,2.0,23922.72,0,0,100,0,other Intel processors,1.1,1024,0,0,0,Intel,Windows,19473.209
HP,2 in 1 Convertible,13.3,8,1.3,136343.52,1,0,166,0,Intel Core i7,2.8,0,256,0,0,Intel,Windows,111324.1
Dell,Notebook,13.3,8,1.6,34578.72,1,0,166,0,Intel Core i5,2.3,1024,0,0,0,Intel,Windows,37229.17
Lenovo,Notebook,15.6,4,2.2,24988.32,0,0,141,0,Intel Core i3,2.0,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,20567.865
Lenovo,Notebook,15.6,8,2.3,45323.1648,0,1,141,0,Intel Core i5,2.5,1024,0,0,0,Intel,Windows,42507.605
HP,Notebook,15.6,8,1.8,71874.72,0,0,141,0,Intel Core i5,2.6,0,256,0,0,AMD,Windows,62203.41
Toshiba,Notebook,13.3,4,1.0,68464.8,0,0,166,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,65841.086
Lenovo,Gaming,15.6,8,2.5,54185.76,0,1,141,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,41445.574
Dell,Ultrabook,13.3,16,1.3,119347.2,1,0,276,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,101554.11
HP,Notebook,15.6,4,2.1,48484.8,0,0,141,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,44812.027
Toshiba,Ultrabook,13.3,8,1.2,58341.6,0,0,118,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,69356.73
Lenovo,2 in 1 Convertible,13.3,8,1.4,103896.0,1,1,166,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,82826.625
Acer,Notebook,14.0,8,1.6,48058.56,0,1,157,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,49470.44
Dell,Workstation,15.6,8,2.2,94731.84,0,0,141,0,Intel Core i7,2.8,1024,0,0,0,Nvidia,Windows,84596.47
Lenovo,Notebook,15.6,4,2.4,56210.4,0,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,33839.44
Lenovo,Notebook,15.6,4,2.2,25521.12,0,0,141,0,Intel Core i3,2.0,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,21922.502
Toshiba,Notebook,15.6,8,2.0,73952.64,0,1,141,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,69239.22
Lenovo,Notebook,13.3,4,1.4,39160.8,0,1,166,0,Intel Core i3,2.4,0,180,0,0,Intel,Windows,36125.418
Samsung,Ultrabook,15.0,16,1.2,98514.72,0,0,147,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,98348.82
Dell,Ultrabook,12.5,8,1.6,90043.2,0,0,176,0,Intel Core i7,2.8,0,256,0,0,Intel,Windows,85100.42
Asus,Notebook,15.6,4,2.0,21258.1872,0,0,100,0,other Intel processors,1.1,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,17525.225
Xiaomi,Ultrabook,13.3,8,1.3,49816.8,0,1,166,0,Intel Core i5,2.3,0,256,0,0,Nvidia,Windows,59178.73
Dell,Notebook,15.6,4,2.2,48618.0,0,0,141,0,Intel Core i5,2.5,1024,128,0,0,Nvidia,Windows,43476.695
HP,Notebook,15.6,4,2.0,44701.92,0,0,141,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,45049.195
HP,2 in 1 Convertible,13.3,4,1.3,90576.0,1,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,84580.9
HP,2 in 1 Convertible,15.6,4,2.3,36486.14399999999,1,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,42306.562
Asus,Notebook,14.1,4,1.6,18541.44,0,0,111,0,other Intel processors,1.1,0,0,0,32,Intel,Windows,16562.828
Lenovo,Notebook,15.6,8,2.2,35644.32,0,1,141,0,Intel Core i7,2.5,1024,0,0,0,Nvidia,Windows,46570.742
Dell,Notebook,15.6,4,2.2,19660.32,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,20277.203
HP,2 in 1 Convertible,13.3,4,1.3,95850.72,1,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,84580.9
Dell,Notebook,15.6,4,2.2,24279.696,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,25250.193
Asus,Gaming,17.3,12,2.2,72988.272,0,0,127,0,Intel Core i5,2.5,1024,128,0,0,Nvidia,Windows,77564.445
Acer,Netbook,11.6,4,1.2,15824.16,0,1,135,0,other Intel processors,1.6,0,0,0,32,Intel,Linux/Android/Chrome OS/No OS,16547.594
Lenovo,Notebook,17.3,4,2.8,20193.12,0,0,106,0,other AMD processors,2.2,500,0,0,0,AMD,Windows,21046.143
HP,Notebook,14.0,4,2.0,67399.2,0,0,157,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,55927.918
HP,2 in 1 Convertible,13.3,16,1.4,74538.72,1,0,276,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,90488.516
Samsung,Ultrabook,15.0,8,1.2,90522.72,0,0,147,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,84956.0
Lenovo,Ultrabook,14.0,8,1.3,95850.72,0,1,157,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,79345.695
MSI,Gaming,17.3,16,2.4,141138.72,0,1,255,0,Intel Core i7,2.6,2048,512,0,0,Nvidia,Windows,130368.47
Toshiba,Notebook,13.3,8,1.0,78588.0,0,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,76961.57
Dell,Gaming,15.6,8,2.6,49497.12,0,0,141,0,Intel Core i7,2.8,1024,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,48859.973
HP,Notebook,15.6,8,2.0,47952.0,0,0,141,0,Intel Core i7,2.7,1024,0,0,0,Nvidia,Windows,50349.89
Dell,Notebook,15.6,4,2.2,32713.92,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,AMD,Windows,28058.379
Dell,Notebook,15.6,8,1.9,49816.8,0,0,141,0,Intel Core i5,2.6,500,0,0,0,Intel,Windows,53376.465
Dell,2 in 1 Convertible,13.3,8,1.2,107257.968,1,0,276,0,Intel Core i7,1.3,0,512,0,0,Intel,Windows,102965.43
Asus,Gaming,17.3,32,3.6,68145.12,0,1,127,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,97293.266
Dell,2 in 1 Convertible,13.3,16,1.2,87858.72,1,0,166,0,Intel Core i7,1.3,0,256,0,0,Intel,Windows,93007.93
Lenovo,Ultrabook,14.0,8,1.1,109170.72,0,1,157,0,Intel Core i7,2.7,0,0,0,256,Intel,Windows,99930.56
Lenovo,Notebook,15.6,8,2.0,104588.1072,0,1,141,0,Intel Core i5,2.5,0,512,0,0,Intel,Windows,71679.1
LG,Ultrabook,15.6,16,1.1,111834.72,1,1,141,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,118367.56
HP,Netbook,12.5,8,1.3,79014.23999999999,0,0,176,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,83301.125
Acer,Notebook,15.6,4,2.2,19127.52,0,1,141,0,other Intel processors,1.5,0,0,0,16,Intel,Linux/Android/Chrome OS/No OS,17641.08
Lenovo,Notebook,15.6,8,2.6,42037.92,0,1,141,0,Intel Core i5,2.3,1024,128,0,0,Nvidia,Windows,51825.203
LG,Ultrabook,14.0,8,1.0,101178.72,1,1,157,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,104870.85
Dell,Notebook,14.0,8,1.6,64202.4,0,0,157,0,Intel Core i5,2.8,0,256,0,0,Intel,Windows,73851.76
HP,Ultrabook,12.5,8,1.1,165168.0,1,0,352,0,Intel Core M,1.2,0,240,0,0,Intel,Windows,133676.73
Lenovo,Notebook,15.6,6,2.2,42037.92,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,41216.523
HP,Notebook,15.6,8,2.0,54291.78719999999,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,57578.586
Acer,Notebook,15.6,4,2.4,26586.72,0,0,141,0,Intel Core i3,2.4,1024,0,0,0,Intel,Windows,26889.766
Lenovo,Notebook,13.3,4,1.4,46939.68,0,0,166,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,45243.586
HP,Notebook,13.3,8,1.5,51148.8,0,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,57225.66
MSI,Gaming,17.3,16,2.7,85194.72,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,93217.68
Dell,Gaming,15.6,16,2.6,71874.72,0,0,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,76619.79
MSI,Gaming,15.6,8,2.2,59668.804800000005,0,0,141,0,Intel Core i5,2.5,1024,128,0,0,Nvidia,Windows,58059.406
Dell,Notebook,15.6,4,2.2,36496.2672,0,0,100,0,Intel Core i5,2.5,1024,0,0,0,AMD,Windows,35815.824
HP,Ultrabook,15.6,8,1.8,69103.62719999999,0,0,141,0,Intel Core i7,2.5,0,256,0,0,AMD,Windows,62480.887
HP,Ultrabook,13.3,8,1.4,61218.72,1,0,276,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,72351.33
Toshiba,Notebook,15.6,16,2.4,105228.0,0,1,141,0,Intel Core i7,2.6,0,256,0,0,Nvidia,Windows,88482.84
Lenovo,2 in 1 Convertible,13.3,8,1.4,97236.0,1,1,166,0,Intel Core i5,2.5,0,512,0,0,Intel,Windows,85187.8
Dell,Notebook,15.6,4,2.0,38889.072,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,42937.812
Lenovo,Ultrabook,12.5,8,1.4,87912.0,0,1,176,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,80949.01
HP,Notebook,15.6,8,2.3,62071.2,0,0,141,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,58131.66
Dell,Notebook,15.6,4,2.2,37725.4368,0,0,100,0,Intel Core i5,2.5,1024,0,0,0,Intel,Windows,33487.81
HP,Notebook,14.0,4,2.0,61218.72,0,0,112,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,55166.273
Lenovo,Notebook,15.6,4,2.2,16463.52,0,0,100,0,other Intel processors,1.1,1024,0,0,0,Intel,Windows,17727.547
HP,Ultrabook,12.5,4,1.3,84129.12,0,0,176,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,83142.08
HP,Notebook,15.6,4,1.9,15392.592,0,0,100,0,other Intel processors,1.6,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,14531.404
Lenovo,2 in 1 Convertible,13.3,16,1.3,95850.72,1,1,276,0,Intel Core i7,2.2,0,1024,0,0,Intel,Windows,92475.336
Toshiba,Notebook,14.0,4,1.5,58874.4,0,1,157,0,Intel Core i5,2.3,0,128,0,0,Intel,Windows,55953.31
HP,Netbook,12.5,8,1.3,88924.31999999999,0,0,176,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,87841.67
Dell,Notebook,15.6,4,2.2,29762.208,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,Intel,Windows,26252.441
MSI,Gaming,15.6,8,2.2,63882.72,0,0,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,65365.473
Dell,Ultrabook,14.0,8,1.4,87325.92,0,0,157,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,80506.18
Dell,Gaming,17.3,16,4.4,146946.24,0,0,170,0,Intel Core i7,2.7,1024,512,0,0,Nvidia,Windows,139133.9
HP,Gaming,17.3,8,2.8,74538.72,0,1,127,0,Intel Core i5,2.3,1024,128,0,0,Nvidia,Windows,76171.28
Asus,Notebook,17.3,4,2.8,28238.4,0,0,106,0,other Intel processors,1.6,1024,0,0,0,Nvidia,Windows,24057.188
Acer,Notebook,15.6,4,2.2,32980.32,0,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,32023.602
Toshiba,Notebook,15.6,8,2.2,59620.32,0,0,100,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,47452.918
Lenovo,2 in 1 Convertible,11.3,8,1.1,69210.72,1,1,195,0,Intel Core M,1.2,0,256,0,0,Intel,Windows,71941.805
Lenovo,Gaming,15.6,16,2.5,53226.72,0,1,141,0,other AMD processors,2.1,1024,512,0,0,AMD,Windows,51067.633
Dell,Ultrabook,12.5,8,1.4,78438.816,1,0,176,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,78721.46
Lenovo,Notebook,15.6,8,2.2,36496.8,0,0,141,0,Intel Core i7,2.7,1024,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,37041.3
Dell,Notebook,17.3,4,2.4,35111.52,0,0,106,0,Intel Core i3,2.0,1024,0,0,0,AMD,Windows,32119.518
Acer,Notebook,14.0,4,1.7,18594.72,0,0,112,0,other Intel processors,1.6,0,0,0,32,Intel,Linux/Android/Chrome OS/No OS,17783.205
HP,Workstation,15.6,8,2.0,119826.72,0,1,141,0,Intel Core i7,2.7,0,8,0,0,Nvidia,Windows,104347.0
Dell,Ultrabook,14.0,8,1.4,94572.0,0,0,157,0,Intel Core i7,2.8,0,256,0,0,Intel,Windows,93677.89
Toshiba,Notebook,13.3,8,1.2,77788.8,0,0,166,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,74283.98
Asus,2 in 1 Convertible,12.5,8,1.2,61751.52,0,0,176,0,Intel Core M,1.2,0,0,0,64,Intel,Linux/Android/Chrome OS/No OS,50068.195
Lenovo,Ultrabook,14.0,8,1.7,79333.3872,0,1,157,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,77222.94
Dell,Gaming,17.3,16,4.4,168045.12,0,1,255,0,Intel Core i7,2.8,1024,512,0,0,Nvidia,Windows,157812.66
Dell,2 in 1 Convertible,13.3,8,1.2,101178.72,1,0,166,0,Intel Core i5,1.2,0,256,0,0,Intel,Windows,84447.43
HP,2 in 1 Convertible,11.6,4,1.4,41292.0,1,0,135,0,other Intel processors,1.1,0,256,0,0,Intel,Windows,39677.973
Dell,Ultrabook,13.3,8,1.3,67559.04,0,0,276,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,73714.05
Acer,2 in 1 Convertible,11.6,4,1.2,20725.92,1,1,135,0,other Intel processors,1.6,0,0,0,32,Intel,Linux/Android/Chrome OS/No OS,19841.418
Toshiba,Notebook,13.3,8,1.2,81784.8,0,0,166,0,Intel Core i5,2.4,0,256,0,0,Intel,Windows,78046.68
Lenovo,Ultrabook,12.5,8,1.4,93772.8,0,1,176,0,Intel Core i5,2.6,0,256,0,0,Intel,Windows,83891.08
Acer,Notebook,15.6,12,2.4,53759.52,0,0,141,0,Intel Core i5,2.5,1024,128,0,0,Nvidia,Windows,50010.023
Toshiba,Ultrabook,12.5,8,1.1,95371.2,1,0,176,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,100126.79
HP,Notebook,15.6,8,2.0,45101.52,0,0,100,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Windows,40096.746
Dell,Notebook,15.6,4,2.2,24808.2336,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,25250.193
Dell,Notebook,15.6,4,1.9,43956.0,0,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,39123.332
HP,Notebook,15.6,4,2.0,36496.8,0,0,141,0,Intel Core i3,2.4,500,0,0,0,Intel,Windows,36028.734
Dell,Gaming,17.3,32,4.4,167778.72,0,1,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,152567.84
Lenovo,Notebook,15.6,6,2.4,37029.6,0,0,141,0,Intel Core i5,2.5,0,256,0,0,Nvidia,Windows,36730.688
Dell,2 in 1 Convertible,13.3,16,1.2,101178.72,1,0,276,0,Intel Core i7,1.3,0,512,0,0,Intel,Windows,106428.09
Dell,Ultrabook,14.0,8,1.5,104587.57439999998,1,0,210,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,103580.39
Dell,Gaming,17.3,32,4.4,149184.0,0,0,127,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,131568.88
Toshiba,Notebook,14.0,8,2.0,62870.4,0,0,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,70729.66
Asus,Gaming,17.3,16,2.7,109218.672,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,95868.586
HP,Notebook,15.6,8,2.0,52161.12,0,1,141,0,Intel Core i5,2.7,1024,128,0,0,Nvidia,Windows,55652.207
Lenovo,Notebook,14.0,4,1.7,53386.56,0,0,112,0,Intel Core i5,2.3,0,0,508,0,Intel,Windows,42304.31
Asus,2 in 1 Convertible,15.6,16,2.3,95850.72,1,0,282,0,Intel Core i7,2.7,2048,512,0,0,Nvidia,Windows,93311.87
HP,Notebook,15.6,6,2.0,30849.12,0,0,100,0,Intel Core i7,2.7,1024,0,0,0,Intel,Windows,34164.586
Asus,Gaming,17.3,16,3.0,93186.72,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,89199.96
Dell,2 in 1 Convertible,15.6,12,2.2,69210.72,1,1,141,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,69012.51
Toshiba,Notebook,13.3,4,1.2,63669.6,0,0,166,0,Intel Core i5,2.3,0,128,0,0,Intel,Windows,61411.86
Lenovo,Notebook,15.6,6,2.2,29250.72,0,0,141,0,other AMD processors,3.6,0,256,0,0,AMD,Windows,30414.5
Fujitsu,Notebook,15.6,4,2.3,34578.72,0,0,100,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,41964.6
Toshiba,Notebook,14.0,4,1.8,48751.2,0,0,112,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,49796.055
Dell,Notebook,15.6,4,2.2,31914.72,0,0,100,0,Intel Core i5,2.5,500,0,0,0,AMD,Windows,36036.64
HP,Notebook,15.6,8,2.0,42943.68,0,0,141,0,Intel Core i5,2.5,1024,0,0,0,Intel,Windows,42067.426
Lenovo,Gaming,15.6,8,2.5,63349.92,0,1,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,61634.75
Dell,Notebook,15.6,8,2.4,39906.72,0,0,100,0,Intel Core i7,2.7,1024,0,0,0,AMD,Windows,43303.848
Dell,Notebook,14.0,8,1.6,59620.32,0,0,157,0,Intel Core i5,2.5,0,128,0,0,Intel,Windows,56476.168
HP,Netbook,12.5,8,1.0,101658.24,0,0,176,0,Intel Core M,1.2,0,512,0,0,Intel,Windows,92930.445
HP,Notebook,15.6,4,2.1,26586.72,0,0,141,0,Intel Core i3,2.0,1024,128,0,0,AMD,Windows,29223.797
Lenovo,Notebook,15.6,4,1.9,14418.6336,0,0,100,0,other Intel processors,1.1,0,128,0,0,Intel,Linux/Android/Chrome OS/No OS,15080.9
Lenovo,Notebook,15.6,8,2.3,71874.72,0,0,141,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,53713.484
Dell,2 in 1 Convertible,13.3,8,1.7,47365.92,1,0,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,53719.484
Asus,Notebook,13.3,8,1.4,61272.0,0,0,276,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,57669.54
HP,Ultrabook,13.3,8,1.1,71874.72,1,1,166,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,77192.15
Acer,Notebook,15.6,4,2.4,20246.4,0,0,100,0,other Intel processors,1.1,500,0,0,0,Intel,Windows,18826.656
Asus,Gaming,15.6,16,2.5,95850.72,0,0,141,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,88671.984
HP,Ultrabook,14.0,8,1.5,111301.92,0,0,157,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,86144.7
Acer,Gaming,15.6,8,2.7,67132.8,0,1,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,60404.195
HP,Notebook,13.3,8,1.3,63349.92,0,1,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,59063.99
